,teamID,ACC,AGI,ARM,Avg,END,G,HND,INT,KAc,KDi,L,Lg,Name,No,OVR,PA,PBl,PF,Player,Pos,RBl,S,SPE,STR,T,TCK,TD,Team,W,WPct,Yards
389,7,1,81,1,11.8,84,14,80,75,1,1,5,43,"DiMirio, P.",135,95,313,50,440,"DiMirio, P.",TE,50,6,90,80,0,35,10,PHI,9,0.643,1597
390,7,3,92,3,16.4,85,14,86,60,3,3,5,58,"Garden, J.",97,91,313,32,440,"Garden, J.",WR,32,6,92,65,0,34,10,PHI,9,0.643,1593
391,7,1,71,1,8.5,71,14,71,52,1,1,5,25,"Storm, B.",42,70,313,24,440,"Storm, B.",WR,24,6,79,35,0,20,1,PHI,9,0.643,356
392,7,15,70,15,4.9,71,14,58,50,1,1,5,11,"O'Connell, K.",13,75,313,39,440,"O'Connell, K.",RB,33,6,80,74,0,22,0,PHI,9,0.643,64
393,7,1,85,1,16.1,80,14,89,53,1,1,5,41,"North, F.",75,89,313,24,440,"North, F.",WR,24,6,95,62,0,26,7,PHI,9,0.643,1207
394,7,1,80,15,8.8,70,14,40,30,1,1,5,50,"Kroetch, D.",29,77,313,20,440,"Kroetch, D.",RB,20,6,96,65,0,20,1,PHI,9,0.643,256
395,8,1,95,1,17.1,80,14,85,70,1,1,11,62,"Evans, D.",85,94,377,10,239,"Evans, D.",WR,10,6,100,65,1,20,6,NO,2,0.179,1454
396,8,1,70,1,8.2,62,14,71,62,1,1,11,13,"Legion, A.",4,69,377,14,239,"Legion, A.",WR,14,6,78,33,1,20,3,NO,2,0.179,33
397,8,1,60,1,10.2,66,14,80,51,1,1,11,32,"Booter, F.",62,74,377,24,239,"Booter, F.",WR,42,6,80,65,1,20,2,NO,2,0.179,634
398,8,1,71,1,7.4,70,14,73,60,1,1,11,30,"Tomatonose, P.",78,85,377,30,239,"Tomatonose, P.",TE,30,6,84,80,1,29,1,NO,2,0.179,581
399,8,15,70,15,2.5,70,14,74,49,1,1,11,5,"O'Sullivan, C.",4,75,377,33,239,"O'Sullivan, C.",RB,28,6,82,52,1,24,0,NO,2,0.179,10
400,8,1,70,1,10.1,65,14,77,50,1,1,11,22,"Omega, K.",39,69,377,10,239,"Omega, K.",WR,10,6,76,40,1,20,4,NO,2,0.179,392
401,8,15,88,15,7.8,71,14,70,44,1,1,11,39,"Savea, A.",39,88,377,31,239,"Savea, A.",RB,31,6,91,80,1,26,2,NO,2,0.179,303
402,8,1,50,1,4.6,65,14,74,60,1,1,11,9,"Tenzini, G.",12,65,377,30,239,"Tenzini, G.",TE,30,6,65,43,1,25,0,NO,2,0.179,55
403,1,1,70,1,11.9,71,14,80,67,1,1,7,30,"Wachter, J.",61,80,333,24,405,"Wachter, J.",WR,24,7,85,62,0,24,4,BAL,7,0.5,723
404,1,1,55,1,8.0,60,4,55,40,1,1,7,12,"CatchMachine17, Z.",2,50,333,10,405,"CatchMachine17, Z.",WR,10,7,60,25,0,20,0,BAL,7,0.5,16
405,1,15,95,15,7.2,95,14,75,75,1,1,7,24,"Taylor, O.",61,97,333,40,405,"Taylor, O.",RB,40,7,100,70,0,28,4,BAL,7,0.5,442
406,1,1,100,1,19.1,70,14,90,76,1,1,7,68,"LeClair, A.",67,91,333,10,405,"LeClair, A.",WR,10,7,95,45,0,20,8,BAL,7,0.5,1279
407,1,1,100,1,15.2,89,14,90,64,1,1,7,54,"Willie, T.",82,95,333,26,405,"Willie, T.",WR,34,7,95,65,0,35,14,BAL,7,0.5,1248
408,1,1,80,1,7.9,71,14,80,55,1,1,7,45,"L'Alto, V.",92,83,333,31,405,"(R) L'Alto, V.",TE,35,7,82,59,0,25,8,BAL,7,0.5,729
409,2,3,99,3,18.2,96,14,75,85,3,3,1,35,"Lavelle, D.",15,100,272,25,468,"Lavelle, D.",CB,25,7,99,62,0,70,3,YKW,13,0.929,273
410,2,3,90,3,16.0,81,14,96,70,3,3,1,64,"Cook, B.",52,94,272,35,468,"Cook, B.",WR,42,7,90,70,0,35,5,YKW,13,0.929,832
411,2,15,50,15,2.3,70,14,40,45,1,1,1,4,"Milan, C.",6,63,272,53,468,"Milan, C.",RB,50,7,70,80,0,20,0,YKW,13,0.929,14
412,2,1,80,1,11.3,70,14,85,75,1,1,1,42,"McPoyal, G.",89,91,272,36,468,"McPoyal, G.",TE,36,7,81,73,0,29,3,YKW,13,0.929,1003
413,2,1,78,1,17.5,60,10,70,40,1,1,1,47,"Rocket, J.",11,67,272,10,468,"Rocket, J.",WR,10,7,80,25,0,20,1,YKW,13,0.929,193
414,2,1,70,1,7.9,65,14,81,50,1,1,1,23,"Harris Jr., F.",59,82,272,56,468,"Harris Jr., F.",FB,56,7,85,75,0,30,2,YKW,13,0.929,465
415,2,1,95,1,19.5,80,14,90,82,1,1,1,61,"Kennedy, E.",69,97,272,10,468,"Kennedy, E.",WR,27,7,100,65,0,20,7,YKW,13,0.929,1343
416,2,15,80,15,10.6,70,14,56,51,1,1,1,32,"Rainey, R.",16,83,272,20,468,"Rainey, R.",RB,25,7,90,83,0,20,0,YKW,13,0.929,170
417,3,1,56,1,6.1,65,14,80,50,1,1,14,24,"O'Sullivan, S.",67,78,501,52,137,"O'Sullivan, S.",TE,52,7,73,68,0,30,0,COL,0,0.0,411
418,3,17,78,17,4.8,79,14,73,71,3,3,14,13,"Nuck, B.",20,83,501,31,137,"Nuck, B.",RB,24,7,93,48,0,24,0,COL,0,0.0,97
419,3,1,60,15,4.9,70,14,40,53,1,1,14,7,"Joyce, S.",17,68,501,42,137,"Joyce, S.",RB,54,7,75,76,0,20,0,COL,0,0.0,84
420,3,1,86,1,13.2,70,14,86,64,1,1,14,39,"Aaron, D.",42,85,501,24,137,"Aaron, D.",WR,24,7,90,48,0,24,3,COL,0,0.0,554
421,3,1,80,1,13.1,64,14,81,40,1,1,14,32,"Miller, H.",45,81,501,10,137,"(R) Miller, H.",WR,10,7,95,55,0,20,1,COL,0,0.0,590
422,3,1,71,1,13.3,60,14,80,55,1,1,14,39,"Wheat, B.",36,74,501,10,137,"Wheat, B.",WR,10,7,90,30,0,20,0,COL,0,0.0,479
423,4,1,80,1,10.0,70,14,80,65,1,1,9,34,"Christmas, C.",41,78,433,22,357,"Christmas, C.",WR,22,7,80,50,0,20,0,AZ,5,0.35700000000000004,411
424,4,1,60,1,9.3,66,14,80,51,1,1,9,29,"Booter, F.",50,74,433,24,357,"Booter, F.",WR,42,7,80,65,0,20,3,AZ,5,0.35700000000000004,464
425,4,1,86,1,13.7,69,14,88,56,1,1,9,30,"Chess, C.",71,83,433,24,357,"Chess, C.",WR,24,7,85,52,0,20,7,AZ,5,0.35700000000000004,973
426,4,15,71,15,7.4,70,14,42,30,1,1,9,15,"Wright, O.",14,73,433,22,357,"Wright, O.",RB,22,7,93,63,0,22,2,AZ,5,0.35700000000000004,104
427,4,1,85,1,17.9,71,14,82,48,1,1,9,62,"Browning, B.",74,86,433,26,357,"Browning, B.",WR,26,7,100,50,0,20,8,AZ,5,0.35700000000000004,1323
428,4,15,90,15,14.6,78,14,70,40,1,1,9,58,"Mackworthy, R.",61,91,433,22,357,"Mackworthy, R.",RB,22,7,100,75,0,20,3,AZ,5,0.35700000000000004,890
429,5,1,74,1,10.7,66,14,75,70,1,1,2,39,"Atwell, T.",16,87,274,11,461,"Atwell, T.",CB,11,7,93,60,0,60,3,OCO,12,0.857,171
430,5,1,55,1,9.5,60,6,55,40,1,1,2,20,"Catchem5, Z.",4,50,274,10,461,"Catchem5, Z.",WR,10,7,60,25,0,20,0,OCO,12,0.857,38
431,5,15,58,15,8.1,70,14,49,30,1,1,2,37,"Burnsman, E.",27,66,274,20,461,"Burnsman, E.",RB,20,7,94,40,0,20,1,OCO,12,0.857,218
432,5,1,100,1,18.2,99,14,90,80,1,1,2,50,"Westfield, B.",89,97,274,21,461,"Westfield, B.",WR,21,7,95,65,0,32,15,OCO,12,0.857,1620
433,5,15,50,15,4.5,65,3,40,30,1,1,2,6,"RunBot2, Z.",2,48,274,20,461,"RunBot2, Z.",RB,20,7,55,50,0,20,0,OCO,12,0.857,9
434,5,15,84,15,16.9,85,14,75,52,1,1,2,54,"Yates, J.",76,55,274,24,461,"Yates, J.",FB,24,7,100,70,0,20,12,OCO,12,0.857,1285
435,5,1,90,1,15.1,88,14,89,60,1,1,2,63,"Phelps, R.",78,91,274,22,461,"Phelps, R.",WR,22,7,90,70,0,22,6,OCO,12,0.857,1179
436,5,1,80,1,10.0,72,14,82,80,1,1,2,30,"Crush, C.",77,95,274,63,461,"Crush, C.",TE,65,7,85,82,0,30,3,OCO,12,0.857,772
437,6,1,97,1,16.6,89,14,90,72,1,1,9,50,"Jackson, M.",77,90,380,14,304,"Jackson, M.",WR,14,7,95,37,0,35,7,SJS,5,0.35700000000000004,1276
438,6,15,80,15,7.2,70,14,47,36,1,1,9,23,"Diaz, D.",16,75,380,25,304,"Diaz, D.",RB,25,7,80,77,0,20,1,SJS,5,0.35700000000000004,115
439,6,1,80,1,18.5,80,14,88,60,1,1,9,42,"Weston, S.",58,88,380,16,304,"Weston, S.",WR,17,7,99,56,0,20,2,SJS,5,0.35700000000000004,1072
440,6,1,53,1,7.1,65,14,70,45,1,1,9,27,"Bottles, B.",68,64,380,42,304,"Bottles, B.",TE,42,7,66,45,0,25,1,SJS,5,0.35700000000000004,481
441,6,1,71,1,14.0,61,14,75,60,1,1,9,38,"West, D.",21,73,380,12,304,"West, D.",WR,12,7,87,30,0,20,1,SJS,5,0.35700000000000004,295
442,6,1,90,1,9.2,87,14,75,75,1,1,9,41,"Smallwood, D.",59,95,380,40,304,"Smallwood, D.",RB,40,7,100,70,0,36,3,SJS,5,0.35700000000000004,540
443,7,15,83,15,7.2,70,14,65,60,1,1,4,14,"Bush, C.",30,82,303,25,426,"Bush, C.",RB,25,7,90,58,0,20,1,PHI,10,0.7140000000000001,215
444,7,1,85,1,15.8,80,14,89,53,1,1,4,52,"North, F.",67,89,303,24,426,"North, F.",WR,24,7,95,62,0,26,10,PHI,10,0.7140000000000001,1057
445,7,1,71,1,8.3,71,14,71,52,1,1,4,27,"Storm, B.",21,70,303,24,426,"Storm, B.",WR,24,7,79,35,0,20,2,PHI,10,0.7140000000000001,175
446,7,1,85,1,11.1,91,14,80,75,1,1,4,33,"DiMirio, P.",104,82,303,50,426,"DiMirio, P.",FB,50,7,90,80,0,35,11,PHI,10,0.7140000000000001,1151
447,7,15,80,15,10.6,70,14,40,30,1,1,4,46,"Kroetch, D.",22,77,303,20,426,"Kroetch, D.",RB,20,7,98,65,0,20,0,PHI,10,0.7140000000000001,234
448,7,1,80,1,9.0,73,14,77,60,1,1,4,37,"Hendrix, K.",47,80,303,16,426,"Hendrix, K.",WR,23,7,87,50,0,20,4,PHI,10,0.7140000000000001,423
449,7,3,92,3,15.4,85,14,86,60,3,3,4,48,"Garden, J.",84,91,303,32,426,"Garden, J.",WR,32,7,92,65,0,34,6,PHI,10,0.7140000000000001,1296
450,8,1,87,1,13.7,85,14,90,78,1,1,10,38,"Law, C.",73,91,366,26,304,"Law, C.",WR,36,7,90,66,0,20,3,NO,4,0.28600000000000003,1002
451,8,1,95,1,19.7,81,14,86,80,1,1,10,63,"Evans, D.",76,95,366,10,304,"Evans, D.",WR,10,7,100,65,0,20,2,NO,4,0.28600000000000003,1496
452,8,1,70,1,6.7,65,9,77,50,1,1,10,8,"Omega, K.",3,69,366,10,304,"Omega, K.",WR,10,7,76,40,0,20,0,NO,4,0.28600000000000003,20
453,8,3,56,3,7.7,66,14,82,42,1,1,10,25,"Reigns, J.",64,70,366,22,304,"Reigns, J.",WR,22,7,75,61,0,22,3,NO,4,0.28600000000000003,495
454,8,15,70,15,6.2,70,14,74,49,1,1,10,16,"O'Sullivan, C.",14,75,366,33,304,"O'Sullivan, C.",RB,28,7,82,52,0,24,0,NO,4,0.28600000000000003,87
455,8,1,75,1,11.5,63,14,74,46,1,1,10,49,"Stormblessed, N.",39,76,366,16,304,"Stormblessed, N.",WR,16,7,95,31,0,26,4,NO,4,0.28600000000000003,448
456,8,15,89,15,8.9,71,14,70,61,1,1,10,27,"Savea, A.",48,92,366,31,304,"Savea, A.",RB,31,7,95,80,0,26,1,NO,4,0.28600000000000003,428
457,8,1,94,1,10.8,80,14,73,70,1,1,10,31,"Oakes, B.",16,91,366,1,304,"Oakes, B.",FS,1,7,95,60,0,60,0,NO,4,0.28600000000000003,173
458,1,1,100,1,17.2,89,14,90,64,1,1,7,52,"Willie, T.",81,95,329,26,403,"Willie, T.",WR,34,8,95,65,0,35,9,BAL,7,0.5,1391
459,1,15,95,17,5.9,100,14,75,75,1,1,7,19,"Taylor, O.",46,98,329,40,403,"Taylor, O.",RB,40,8,100,70,0,50,2,BAL,7,0.5,270
460,1,1,93,1,18.4,70,14,90,80,1,1,7,63,"LeClair, A.",65,93,329,10,403,"LeClair, A.",WR,10,8,95,65,0,20,13,BAL,7,0.5,1194
461,1,1,80,1,6.7,73,14,81,58,1,1,7,36,"L'Alto, V.",91,91,329,50,403,"L'Alto, V.",TE,50,8,85,80,0,25,4,BAL,7,0.5,611
462,1,1,85,1,15.5,80,14,82,48,1,1,7,57,"Browning, B.",59,87,329,26,403,"Browning, B.",WR,26,8,100,50,0,20,5,BAL,7,0.5,915
463,2,1,78,1,8.3,60,14,70,40,1,1,3,15,"Rocket, J.",10,67,286,10,446,"Rocket, J.",WR,10,8,80,25,0,20,1,YKW,11,0.7859999999999999,83
464,2,15,80,15,9.0,80,14,56,51,1,1,3,21,"Rainey, R.",12,84,286,20,446,"Rainey, R.",RB,25,8,90,85,0,20,0,YKW,11,0.7859999999999999,108
465,2,1,70,1,9.6,65,14,81,50,1,1,3,29,"Harris Jr., F.",37,87,286,56,446,"Harris Jr., F.",TE,56,8,85,75,0,30,1,YKW,11,0.7859999999999999,354
466,2,25,100,25,14.5,100,14,75,85,5,25,3,42,"Lavelle, D.",33,100,286,25,446,"Lavelle, D.",CB,25,8,100,65,0,70,1,YKW,11,0.7859999999999999,477
467,2,15,77,15,9.5,71,8,66,50,1,1,3,15,"Gore, B.",2,78,286,24,446,"Gore, B.",RB,29,8,81,71,0,24,0,YKW,11,0.7859999999999999,19
468,2,1,80,1,9.4,71,14,88,75,1,1,3,30,"McPoyal, G.",66,93,286,36,446,"McPoyal, G.",TE,36,8,85,73,0,29,4,YKW,11,0.7859999999999999,618
469,2,1,85,3,17.2,81,14,92,67,1,1,3,50,"Cook, B.",56,91,286,20,446,"Cook, B.",WR,40,8,90,70,0,20,3,YKW,11,0.7859999999999999,962
470,2,15,50,15,7.0,70,14,40,45,1,1,3,9,"Milan, C.",2,63,286,53,446,"Milan, C.",RB,50,8,70,80,0,20,1,YKW,11,0.7859999999999999,14
471,2,1,95,1,18.8,90,14,90,84,1,1,3,58,"Kennedy, E.",68,98,286,10,446,"Kennedy, E.",WR,35,8,100,65,0,28,9,YKW,11,0.7859999999999999,1280
472,3,1,56,1,6.0,65,14,80,50,1,1,8,23,"O'Sullivan, S.",82,78,338,52,240,"O'Sullivan, S.",TE,52,8,73,68,0,30,2,COL,6,0.429,489
473,3,1,60,15,6.4,70,14,40,53,1,1,8,13,"Joyce, S.",14,68,338,42,240,"Joyce, S.",RB,54,8,75,76,0,20,0,COL,6,0.429,89
474,3,15,80,15,9.6,70,14,40,30,1,1,8,45,"Kroetch, D.",17,77,338,20,240,"Kroetch, D.",RB,20,8,98,65,0,20,0,COL,6,0.429,163
475,3,1,87,1,13.2,80,14,83,59,1,1,8,35,"Aaron, D.",70,84,338,14,240,"Aaron, D.",WR,14,8,93,38,0,24,3,COL,6,0.429,923
476,3,15,75,15,6.6,80,14,71,30,1,1,8,28,"Grau, M.",42,80,338,20,240,"(R) Grau, M.",RB,20,8,98,50,0,20,1,COL,6,0.429,277
477,3,1,77,1,12.1,60,14,80,55,1,1,8,33,"Wheat, B.",52,76,338,10,240,"Wheat, B.",WR,10,8,90,30,0,20,2,COL,6,0.429,629
478,3,1,80,1,16.6,80,14,82,40,1,1,8,56,"Miller, H.",68,86,338,10,240,"Miller, H.",WR,10,8,100,60,0,20,5,COL,6,0.429,1129
479,4,1,75,1,10.4,70,14,80,55,1,1,9,21,"Christmas, C.",19,75,379,20,338,"Christmas, C.",WR,21,8,79,50,0,20,1,AZ,5,0.35700000000000004,198
480,4,1,60,1,6.1,66,14,80,51,1,1,9,15,"Booter, F.",42,74,379,24,338,"Booter, F.",WR,42,8,80,65,0,20,5,AZ,5,0.35700000000000004,255
481,4,15,85,15,5.8,79,14,70,30,1,1,9,18,"Mackworthy, R.",55,88,379,20,338,"Mackworthy, R.",RB,20,8,100,75,0,20,2,AZ,5,0.35700000000000004,317
482,4,1,45,1,5.6,72,14,73,50,1,1,9,18,"Crindy, B.",77,74,379,50,338,"(R) Crindy, B.",TE,66,8,70,71,0,25,0,AZ,5,0.35700000000000004,434
483,4,1,86,1,12.3,69,14,88,56,1,1,9,45,"Chess, C.",81,83,379,24,338,"Chess, C.",WR,24,8,85,52,0,20,6,AZ,5,0.35700000000000004,995
484,4,1,80,1,13.2,70,14,83,50,1,1,9,50,"Squanch, V.",71,76,379,10,338,"(R) Squanch, V.",WR,10,8,85,30,0,20,5,AZ,5,0.35700000000000004,936
485,4,1,70,1,12.0,71,14,80,67,1,1,9,30,"Wachter, J.",67,80,379,24,338,"Wachter, J.",WR,24,8,85,62,0,24,8,AZ,5,0.35700000000000004,802
486,5,1,100,1,15.3,98,14,85,80,1,1,4,54,"Westfield, B.",83,95,289,1,432,"Westfield, B.",WR,1,8,95,65,0,22,13,OCO,10,0.7140000000000001,1271
487,5,15,84,15,10.3,90,14,75,52,1,1,4,46,"Yates, J.",74,55,289,24,432,"Yates, J.",FB,24,8,100,70,0,20,7,OCO,10,0.7140000000000001,759
488,5,1,75,1,17.5,80,14,81,52,1,1,4,57,"Atwell, T.",71,83,289,11,432,"Atwell, T.",WR,11,8,97,54,0,20,6,OCO,10,0.7140000000000001,1239
489,5,15,58,15,6.0,70,14,49,30,1,1,4,9,"Burnsman, E.",12,66,289,20,432,"Burnsman, E.",RB,20,8,94,40,0,20,0,OCO,10,0.7140000000000001,72
490,5,1,86,1,9.7,88,14,85,60,1,1,4,28,"Phelps, R.",51,86,289,20,432,"Phelps, R.",WR,20,8,90,53,0,20,6,OCO,10,0.7140000000000001,497
491,5,1,76,1,15.1,91,14,90,69,1,1,4,48,"Crush, C.",80,91,289,10,432,"Crush, C.",WR,10,8,100,65,0,20,4,OCO,10,0.7140000000000001,1205
492,6,1,50,1,4.8,65,14,70,50,1,1,13,12,"Tuck Jr., T.",83,64,553,35,191,"Tuck Jr., T.",TE,35,8,60,50,0,30,1,SJS,1,0.071,402
493,6,15,80,15,4.9,70,14,47,36,1,1,13,16,"Diaz, D.",18,75,553,25,191,"Diaz, D.",RB,25,8,80,77,0,20,0,SJS,1,0.071,89
494,6,1,80,1,15.0,80,14,83,60,1,1,13,41,"Weston, S.",64,84,553,16,191,"Weston, S.",WR,17,8,95,47,0,20,2,SJS,1,0.071,962
495,6,1,71,1,9.9,61,14,75,60,1,1,13,26,"West, D.",43,71,553,10,191,"West, D.",WR,10,8,84,30,0,20,2,SJS,1,0.071,427
496,6,1,70,1,16.0,62,14,71,62,1,1,13,19,"Legion, A.",3,68,553,14,191,"Legion, A.",WR,14,8,77,33,0,20,0,SJS,1,0.071,48
497,6,15,64,15,5.0,65,14,69,50,1,1,13,8,"Petrakis, A.",6,82,553,60,191,"Petrakis, A.",FB,60,8,72,74,0,20,0,SJS,1,0.071,30
498,6,1,93,1,13.3,88,14,90,72,1,1,13,47,"Jackson, M.",80,89,553,10,191,"Jackson, M.",WR,10,8,94,37,0,35,2,SJS,1,0.071,1062
499,6,1,74,15,5.4,65,14,65,40,1,1,13,14,"Riddick, D.",7,71,553,25,191,"(R) Riddick, D.",RB,20,8,80,50,0,15,0,SJS,1,0.071,38
500,7,15,74,15,6.0,73,7,52,34,1,1,7,12,"Farlane, D.",13,71,373,24,387,"Farlane, D.",RB,24,8,90,44,0,24,0,PHI,7,0.5,78
501,7,15,90,15,12.0,70,14,80,64,1,1,7,42,"Bush, C.",97,55,373,25,387,"Bush, C.",FB,25,8,90,62,0,20,7,PHI,7,0.5,1163
502,7,3,92,1,11.9,75,14,84,58,1,1,7,45,"Garden, J.",62,88,373,25,387,"Garden, J.",WR,25,8,92,60,0,20,7,PHI,7,0.5,738
503,7,1,85,1,15.2,80,14,89,53,1,1,7,58,"North, F.",84,89,373,24,387,"North, F.",WR,24,8,95,62,0,26,11,PHI,7,0.5,1275
504,7,15,70,15,4.4,70,14,58,40,1,1,7,10,"O'Connell, K.",13,72,373,39,387,"O'Connell, K.",RB,33,8,75,74,0,21,1,PHI,7,0.5,57
505,7,1,71,1,10.8,71,14,71,52,1,1,7,41,"Storm, B.",24,70,373,24,387,"Storm, B.",WR,24,8,79,35,0,20,2,PHI,7,0.5,258
506,7,1,75,1,14.4,63,14,74,46,1,1,7,54,"Stormblessed, N.",39,74,373,10,387,"Stormblessed, N.",WR,10,8,92,31,0,26,2,PHI,7,0.5,563
507,8,15,70,15,8.8,70,8,74,49,1,1,5,18,"O'Sullivan, C.",6,75,303,33,413,"O'Sullivan, C.",RB,28,8,82,52,0,24,1,NO,9,0.643,53
508,8,15,70,15,9.1,75,8,73,71,1,1,5,20,"Nuck, B.",20,80,303,22,413,"Nuck, B.",RB,24,8,93,48,0,20,1,NO,9,0.643,182
509,8,1,95,1,21.1,89,14,75,70,1,1,5,59,"Oakes, B.",8,94,303,1,413,"Oakes, B.",FS,1,8,95,70,0,69,2,NO,9,0.643,169
510,8,1,95,1,16.7,87,14,90,80,1,1,5,77,"Evans, D.",65,97,303,10,413,"Evans, D.",WR,10,8,100,65,0,20,11,NO,9,0.643,1087
511,8,1,80,1,8.6,80,14,85,80,1,1,5,31,"Savea, A.",76,97,303,41,413,"Savea, A.",TE,59,8,85,85,0,30,6,NO,9,0.643,650
512,8,1,90,1,16.2,89,14,92,80,1,1,5,56,"Law, C.",75,94,303,26,413,"Law, C.",WR,36,8,90,70,0,20,4,NO,9,0.643,1212
513,8,1,85,1,12.8,95,14,80,75,1,1,5,55,"DiMirio, P.",84,96,303,50,413,"DiMirio, P.",TE,50,8,90,80,0,35,10,NO,9,0.643,1071
514,8,1,90,1,7.0,91,14,75,75,1,1,5,26,"Smallwood, D.",50,96,303,40,413,"Smallwood, D.",RB,40,8,100,70,0,36,2,NO,9,0.643,351
515,1,1,85,1,14.9,80,14,90,70,1,1,3,48,"LeClair, A.",63,91,240,10,473,"LeClair, A.",WR,10,9,95,65,0,20,3,BAL,11,0.7859999999999999,937
516,1,1,100,1,17.1,89,14,90,64,1,1,3,51,"Willie, T.",80,95,240,26,473,"Willie, T.",WR,34,9,95,65,0,35,8,BAL,11,0.7859999999999999,1366
517,1,1,80,1,7.6,80,14,85,73,1,1,3,32,"L'Alto, V.",89,97,240,50,473,"L'Alto, V.",TE,51,9,85,86,0,25,3,BAL,11,0.7859999999999999,679
518,1,15,95,15,8.4,97,14,75,75,1,4,3,35,"Taylor, O.",47,97,240,40,473,"Taylor, O.",RB,28,9,100,70,0,28,1,BAL,11,0.7859999999999999,395
519,1,1,88,1,17.2,80,14,85,48,1,1,3,61,"Browning, B.",63,88,240,26,473,"Browning, B.",WR,26,9,100,50,0,20,11,BAL,11,0.7859999999999999,1086
520,1,15,70,15,6.8,70,13,73,54,1,1,3,23,"Nuck, B.",8,76,240,20,473,"Nuck, B.",RB,20,9,92,40,0,20,0,BAL,11,0.7859999999999999,54
521,2,25,100,25,16.7,100,14,70,80,1,1,7,45,"Lavelle, D.",37,100,316,25,380,"Lavelle, D.",CB,23,9,100,65,0,70,6,YKW,7,0.5,618
522,2,1,80,1,13.8,66,13,80,50,1,1,7,29,"Catcherman, F.",6,73,316,10,380,"(R) Catcherman, F.",WR,10,9,80,30,0,20,1,YKW,7,0.5,83
523,2,1,80,1,8.9,71,14,88,75,1,1,7,29,"McPoyal, G.",84,93,316,36,380,"McPoyal, G.",TE,36,9,85,73,0,29,1,YKW,7,0.5,748
524,2,15,77,15,5.5,71,14,66,50,1,1,7,12,"Gore, B.",10,78,316,24,380,"Gore, B.",RB,29,9,81,71,0,24,1,YKW,7,0.5,55
525,2,1,80,3,9.6,78,14,87,67,1,1,7,19,"Cook, B.",15,86,316,20,380,"Cook, B.",WR,40,9,89,60,0,20,3,YKW,7,0.5,144
526,2,15,50,15,3.5,70,14,40,45,1,1,7,6,"Milan, C.",2,63,316,53,380,"Milan, C.",RB,50,9,70,80,0,20,0,YKW,7,0.5,7
527,2,1,78,1,17.5,60,6,70,40,1,1,7,27,"Rocket, J.",2,67,316,10,380,"Rocket, J.",WR,10,9,80,25,0,20,0,YKW,7,0.5,35
528,2,1,90,1,14.9,92,14,90,80,1,1,7,49,"Kennedy, E.",78,96,316,10,380,"Kennedy, E.",WR,35,9,100,65,0,20,5,YKW,7,0.5,1166
529,2,15,84,15,4.2,80,14,60,51,1,1,7,12,"Rainey, R.",6,87,316,20,380,"Rainey, R.",RB,25,9,90,90,0,20,0,YKW,7,0.5,25
530,2,1,70,1,6.7,65,14,81,50,1,1,7,23,"Harris Jr., F.",45,87,316,56,380,"Harris Jr., F.",TE,56,9,85,75,0,30,1,YKW,7,0.5,302
531,3,1,87,1,13.6,80,14,83,59,1,1,6,58,"Aaron, D.",74,84,347,14,333,"Aaron, D.",WR,14,9,94,38,0,24,7,COL,8,0.5710000000000001,1007
532,3,15,75,15,8.6,80,14,71,30,1,1,6,43,"Grau, M.",43,80,347,20,333,"Grau, M.",RB,20,9,98,50,0,20,4,COL,8,0.5710000000000001,371
533,3,1,55,1,9.0,60,1,55,40,1,1,6,9,"Catchem11, Z.",1,50,347,10,333,"Catchem11, Z.",WR,10,9,60,25,0,20,1,COL,8,0.5710000000000001,9
534,3,15,65,15,7.5,70,14,40,38,1,1,6,19,"Cox, J.",22,70,347,20,333,"Cox, J.",RB,25,9,84,76,0,50,1,COL,8,0.5710000000000001,164
535,3,1,77,1,15.1,60,14,80,55,1,1,6,41,"Wheat, B.",41,78,347,10,333,"Wheat, B.",WR,10,9,90,44,0,20,6,COL,8,0.5710000000000001,619
536,3,1,81,1,17.5,90,14,85,54,1,1,6,58,"Miller, H.",77,90,347,10,333,"Miller, H.",WR,10,9,100,65,0,20,6,COL,8,0.5710000000000001,1347
537,3,15,72,15,9.3,70,14,40,30,1,1,6,33,"Kroetch, D.",13,70,347,20,333,"Kroetch, D.",RB,20,9,98,40,0,20,2,COL,8,0.5710000000000001,121
538,3,1,66,1,7.5,65,14,72,55,1,1,6,24,"Chipmunk, A.",67,78,347,30,333,"(R) Chipmunk, A.",TE,45,9,77,67,0,25,0,COL,8,0.5710000000000001,504
539,4,15,85,15,6.3,75,14,61,30,1,1,11,25,"Mackworthy, R.",26,84,433,20,219,"Mackworthy, R.",RB,20,9,95,75,0,20,1,AZ,3,0.214,165
540,4,1,70,1,11.9,71,14,80,67,1,1,11,27,"Wachter, J.",41,80,433,24,219,"Wachter, J.",WR,24,9,85,62,0,24,4,AZ,3,0.214,488
541,4,1,60,1,5.6,66,14,80,51,1,1,11,15,"Booter, F.",14,42,433,24,219,"Booter, F.",WR,42,9,1,65,0,20,0,AZ,3,0.214,78
542,4,1,83,1,11.8,70,14,85,50,1,1,11,41,"Squanch, V.",67,81,433,10,219,"Squanch, V.",WR,10,9,90,45,0,20,2,AZ,3,0.214,793
543,4,1,84,1,11.9,69,14,82,56,1,1,11,35,"Chess, C.",75,81,433,22,219,"Chess, C.",WR,23,9,85,52,0,20,6,AZ,3,0.214,894
