,teamID,ACC,AGI,ARM,END,G,HND,INT,KAc,KDi,L,Name,OVR,PA,PBl,PF,Pancakes,Player,Pos,RBl,S,SPE,STR,Sacks Allowed,T,TCK,Team,W,WPct
468,7,1,70,1,70,14,20,70,1,1,5,"Tyler, J.",88,313,80,440,68,"Tyler, J.",T,80,6,70,100,3,0,35,PHI,9,0.643
469,7,1,70,1,70,14,20,70,1,1,5,"Van Buren, M.",88,313,80,440,47,"Van Buren, M.",G,80,6,70,100,4,0,35,PHI,9,0.643
470,7,1,81,1,84,14,80,75,1,1,5,"DiMirio, P.",95,313,50,440,29,"DiMirio, P.",TE,50,6,90,80,1,0,35,PHI,9,0.643
471,7,1,70,1,70,14,20,70,1,1,5,"Hayes, R.",88,313,80,440,64,"Hayes, R.",G,80,6,70,100,6,0,35,PHI,9,0.643
472,7,1,70,1,70,14,20,70,1,1,5,"Filmore, M.",88,313,80,440,58,"Filmore, M.",C,80,6,70,100,2,0,35,PHI,9,0.643
473,7,15,70,15,71,14,58,50,1,1,5,"O'Connell, K.",75,313,39,440,19,"O'Connell, K.",RB,33,6,80,74,3,0,22,PHI,9,0.643
474,7,1,70,1,70,14,20,70,1,1,5,"Arthur, C.",88,313,80,440,57,"Arthur, C.",T,80,6,70,100,5,0,35,PHI,9,0.643
475,8,1,73,1,70,14,20,70,1,1,11,"Armstrong, L.",90,377,87,239,61,"Armstrong, L.",T,80,6,70,95,3,1,35,NO,2,0.179
476,8,1,70,1,70,14,20,65,1,1,11,"Ory, K.",89,377,82,239,53,"Ory, K.",G,85,6,70,96,7,1,35,NO,2,0.179
477,8,15,88,15,71,14,70,44,1,1,11,"Savea, A.",88,377,31,239,29,"Savea, A.",RB,31,6,91,80,9,1,26,NO,2,0.179
478,8,1,50,1,65,14,74,60,1,1,11,"Tenzini, G.",65,377,30,239,11,"Tenzini, G.",TE,30,6,65,43,2,1,25,NO,2,0.179
479,8,1,70,1,70,14,20,71,1,1,11,"Ruffins, K.",89,377,84,239,51,"Ruffins, K.",C,84,6,65,95,3,1,35,NO,2,0.179
480,8,1,73,1,70,14,20,70,1,1,11,"Roll, J.",90,377,87,239,53,"Roll, J.",T,80,6,65,95,4,1,35,NO,2,0.179
481,8,15,70,15,70,14,74,49,1,1,11,"O'Sullivan, C.",75,377,33,239,2,"O'Sullivan, C.",RB,28,6,82,52,0,1,24,NO,2,0.179
482,8,1,70,1,70,14,20,65,1,1,11,"Bolden, B.",89,377,82,239,50,"Bolden, B.",G,85,6,70,96,8,1,35,NO,2,0.179
483,8,1,71,1,70,14,73,60,1,1,11,"Tomatonose, P.",85,377,30,239,24,"Tomatonose, P.",TE,30,6,84,80,0,1,29,NO,2,0.179
484,1,15,95,15,95,14,75,75,1,1,7,"Taylor, O.",97,333,40,405,23,"Taylor, O.",RB,40,7,100,70,5,0,28,BAL,7,0.5
485,1,1,80,1,71,14,80,55,1,1,7,"L'Alto, V.",83,333,31,405,18,"(R) L'Alto, V.",TE,35,7,82,59,0,0,25,BAL,7,0.5
486,1,1,70,1,60,14,20,55,1,1,7,"Diggler, D.",87,333,83,405,45,"Diggler, D.",G,82,7,70,100,3,0,35,BAL,7,0.5
487,1,1,70,1,60,14,20,55,1,1,7,"Star, L.",87,333,83,405,41,"Star, L.",C,82,7,70,100,5,0,35,BAL,7,0.5
488,1,1,70,1,60,14,20,55,1,1,7,"Steele, R.",87,333,83,405,57,"Steele, R.",G,82,7,70,100,5,0,35,BAL,7,0.5
489,1,1,70,1,60,14,20,55,1,1,7,"Grey, S.",87,333,83,405,39,"Grey, S.",T,82,7,70,100,7,0,35,BAL,7,0.5
490,1,1,70,1,60,14,20,55,1,1,7,"Jeremy, R.",87,333,83,405,78,"Jeremy, R.",T,82,7,70,100,6,0,35,BAL,7,0.5
491,2,1,70,1,70,14,20,65,1,1,1,"Pooky, S.",89,272,82,468,67,"Pooky, S.",G,85,7,70,96,3,0,35,YKW,13,0.929
492,2,1,73,1,70,14,20,70,1,1,1,"Rchon, A.",90,272,87,468,66,"Rchon, A.",T,80,7,65,95,1,0,35,YKW,13,0.929
493,2,1,70,1,65,14,81,50,1,1,1,"Harris Jr., F.",82,272,56,468,39,"Harris Jr., F.",FB,56,7,85,75,1,0,30,YKW,13,0.929
494,2,1,70,1,70,14,20,70,1,1,1,"Mushing, M.",83,272,81,468,70,"Mushing, M.",T,70,7,65,90,2,0,35,YKW,13,0.929
495,2,15,50,15,70,14,40,45,1,1,1,"Milan, C.",63,272,53,468,3,"Milan, C.",RB,50,7,70,80,0,0,20,YKW,13,0.929
496,2,1,70,1,70,14,20,65,1,1,1,"Ones, B.",89,272,82,468,63,"Ones, B.",G,85,7,70,96,7,0,35,YKW,13,0.929
497,2,1,70,1,70,14,20,70,1,1,1,"Amper, T.",89,272,84,468,45,"Amper, T.",C,84,7,65,95,4,0,35,YKW,13,0.929
498,2,1,80,1,70,14,85,75,1,1,1,"McPoyal, G.",91,272,36,468,19,"McPoyal, G.",TE,36,7,81,73,1,0,29,YKW,13,0.929
499,2,15,80,15,70,14,56,51,1,1,1,"Rainey, R.",83,272,20,468,14,"Rainey, R.",RB,25,7,90,83,1,0,20,YKW,13,0.929
500,3,1,75,1,60,14,20,60,1,1,14,"Knuckler, B.",94,501,93,137,39,"Knuckler, B.",G,93,7,65,95,6,0,35,COL,0,0.0
501,3,1,56,1,65,14,80,50,1,1,14,"O'Sullivan, S.",78,501,52,137,36,"O'Sullivan, S.",TE,52,7,73,68,3,0,30,COL,0,0.0
502,3,1,60,1,60,14,20,60,1,1,14,"Bastard, F.",89,501,89,137,39,"Bastard, F.",G,89,7,60,94,10,0,35,COL,0,0.0
503,3,1,45,1,60,14,20,60,1,1,14,"Vibrations, F.",86,501,85,137,49,"Vibrations, F.",T,93,7,40,96,8,0,35,COL,0,0.0
504,3,1,45,1,60,14,20,60,1,1,14,"Down, D.",86,501,85,137,51,"Down, D.",T,93,7,40,96,5,0,35,COL,0,0.0
505,3,1,60,15,70,14,40,53,1,1,14,"Joyce, S.",68,501,42,137,11,"Joyce, S.",RB,54,7,75,76,4,0,20,COL,0,0.0
506,3,1,75,1,60,14,20,60,1,1,14,"Windchesthair, A.",94,501,93,137,65,"Windchesthair, A.",C,93,7,65,95,2,0,35,COL,0,0.0
507,3,17,78,17,79,14,73,71,3,3,14,"Nuck, B.",83,501,31,137,5,"Nuck, B.",RB,24,7,93,48,6,0,24,COL,0,0.0
508,4,1,71,1,70,14,20,55,1,1,9,"Robotman, C.",87,433,82,357,43,"Robotman, C.",T,82,7,70,99,5,0,35,AZ,5,0.35700000000000004
509,4,15,90,15,78,14,70,40,1,1,9,"Mackworthy, R.",91,433,22,357,16,"Mackworthy, R.",RB,22,7,100,75,2,0,20,AZ,5,0.35700000000000004
510,4,1,71,1,70,14,20,55,1,1,9,"Robotman, B.",87,433,82,357,55,"Robotman, B.",G,82,7,70,99,5,0,35,AZ,5,0.35700000000000004
511,4,1,71,1,70,14,20,55,1,1,9,"Robotman, E.",87,433,82,357,48,"Robotman, E.",C,82,7,70,99,4,0,35,AZ,5,0.35700000000000004
512,4,15,71,15,70,14,42,30,1,1,9,"Wright, O.",73,433,22,357,11,"Wright, O.",RB,22,7,93,63,4,0,22,AZ,5,0.35700000000000004
513,4,1,71,1,70,14,20,55,1,1,9,"Robotman, D.",87,433,82,357,63,"Robotman, D.",T,82,7,70,99,7,0,35,AZ,5,0.35700000000000004
514,4,1,71,1,70,14,20,55,1,1,9,"Robotman, A.",87,433,82,357,64,"Robotman, A.",G,82,7,70,99,3,0,35,AZ,5,0.35700000000000004
515,5,15,84,15,85,14,75,52,1,1,2,"Yates, J.",55,274,24,461,5,"Yates, J.",FB,24,7,100,70,0,0,20,OCO,12,0.857
516,5,1,75,1,70,14,20,55,1,1,2,"Clarke, E.",86,274,80,461,70,"Clarke, E.",G,80,7,71,100,5,0,35,OCO,12,0.857
517,5,1,70,1,70,14,20,55,1,1,2,"Ridley, D.",78,274,71,461,66,"Ridley, D.",T,70,7,70,95,5,0,35,OCO,12,0.857
518,5,1,70,1,70,14,20,55,1,1,2,"Fisher, C.",78,274,71,461,40,"Fisher, C.",C,70,7,70,95,5,0,35,OCO,12,0.857
519,5,1,80,1,72,14,82,80,1,1,2,"Crush, C.",95,274,63,461,22,"Crush, C.",TE,65,7,85,82,0,0,30,OCO,12,0.857
520,5,15,58,15,70,14,49,30,1,1,2,"Burnsman, E.",66,274,20,461,7,"Burnsman, E.",RB,20,7,94,40,12,0,20,OCO,12,0.857
521,5,1,75,1,70,14,20,55,1,1,2,"Jones, F.",86,274,80,461,43,"Jones, F.",G,80,7,71,100,5,0,35,OCO,12,0.857
522,5,1,70,1,70,14,20,55,1,1,2,"Portman, N.",78,274,71,461,44,"Portman, N.",T,70,7,70,95,3,0,35,OCO,12,0.857
523,6,15,80,15,70,14,47,36,1,1,9,"Diaz, D.",75,380,25,304,16,"Diaz, D.",RB,25,7,80,77,3,0,20,SJS,5,0.35700000000000004
524,6,1,45,1,60,11,20,60,1,1,9,"Brownce, B.",66,380,69,304,5,"Brownce, B.",C,68,7,35,68,1,0,35,SJS,5,0.35700000000000004
525,6,1,90,1,87,14,75,75,1,1,9,"Smallwood, D.",95,380,40,304,19,"Smallwood, D.",RB,40,7,100,70,7,0,36,SJS,5,0.35700000000000004
526,6,1,33,1,68,14,16,55,1,1,9,"Willey, M.",68,380,47,304,18,"Willey, M.",C,79,7,55,77,19,0,12,SJS,5,0.35700000000000004
527,6,1,53,1,65,14,70,45,1,1,9,"Bottles, B.",64,380,42,304,20,"Bottles, B.",TE,42,7,66,45,2,0,25,SJS,5,0.35700000000000004
528,6,1,65,1,60,11,20,60,1,1,9,"Jahelpme, H.",88,380,84,304,1,"Jahelpme, H.",G,85,7,65,98,0,0,35,SJS,5,0.35700000000000004
529,6,1,65,1,60,14,20,60,1,1,9,"Rucker, F.",88,380,84,304,48,"Rucker, F.",T,85,7,65,98,5,0,35,SJS,5,0.35700000000000004
530,6,1,65,1,60,14,20,60,1,1,9,"Probincrux III, D.",88,380,84,304,49,"Probincrux III, D.",G,85,7,65,98,7,0,35,SJS,5,0.35700000000000004
531,6,1,65,1,60,14,20,60,1,1,9,"Tacktheritrix, J.",88,380,84,304,59,"Tacktheritrix, J.",G,85,7,65,98,2,0,35,SJS,5,0.35700000000000004
532,6,1,65,1,60,14,20,60,1,1,9,"McKoutchie, M.",88,380,84,304,63,"McKoutchie, M.",T,85,7,65,98,2,0,35,SJS,5,0.35700000000000004
533,7,1,70,1,70,14,20,70,1,1,4,"Tyler, J.",95,303,90,426,93,"Tyler, J.",T,90,7,70,100,2,0,35,PHI,10,0.7140000000000001
534,7,1,70,1,70,14,20,70,1,1,4,"Filmore, M.",95,303,90,426,46,"Filmore, M.",C,90,7,70,100,5,0,35,PHI,10,0.7140000000000001
535,7,1,70,1,70,14,20,70,1,1,4,"Hayes, R.",88,303,80,426,50,"Hayes, R.",G,80,7,70,100,4,0,35,PHI,10,0.7140000000000001
536,7,1,70,1,70,14,20,70,1,1,4,"Arthur, C.",95,303,90,426,65,"Arthur, C.",T,90,7,70,100,5,0,35,PHI,10,0.7140000000000001
537,7,1,85,1,91,14,80,75,1,1,4,"DiMirio, P.",82,303,50,426,24,"DiMirio, P.",FB,50,7,90,80,1,0,35,PHI,10,0.7140000000000001
538,7,15,80,15,70,14,40,30,1,1,4,"Kroetch, D.",77,303,20,426,11,"Kroetch, D.",RB,20,7,98,65,5,0,20,PHI,10,0.7140000000000001
539,7,1,70,1,70,14,20,70,1,1,4,"Van Buren, M.",88,303,80,426,62,"Van Buren, M.",G,80,7,70,100,0,0,35,PHI,10,0.7140000000000001
540,7,15,83,15,70,14,65,60,1,1,4,"Bush, C.",82,303,25,426,9,"Bush, C.",RB,25,7,90,58,4,0,20,PHI,10,0.7140000000000001
541,8,1,80,1,70,14,20,80,1,1,10,"Armstrong, L.",92,366,80,304,78,"Armstrong, L.",T,80,7,85,100,7,0,35,NO,4,0.28600000000000003
542,8,1,75,1,70,14,20,55,1,1,10,"Bolden, B.",86,366,80,304,69,"Bolden, B.",G,80,7,71,100,9,0,35,NO,4,0.28600000000000003
543,8,15,89,15,71,14,70,61,1,1,10,"Savea, A.",92,366,31,304,35,"Savea, A.",RB,31,7,95,80,9,0,26,NO,4,0.28600000000000003
544,8,1,80,1,70,14,20,80,1,1,10,"Ruffins, K.",92,366,80,304,55,"Ruffins, K.",C,80,7,85,100,9,0,35,NO,4,0.28600000000000003
545,8,1,80,1,70,14,20,80,1,1,10,"Roll, J.",92,366,80,304,50,"Roll, J.",T,80,7,85,100,10,0,35,NO,4,0.28600000000000003
546,8,15,70,15,70,14,74,49,1,1,10,"O'Sullivan, C.",75,366,33,304,13,"O'Sullivan, C.",RB,28,7,82,52,2,0,24,NO,4,0.28600000000000003
547,8,1,75,1,70,14,20,55,1,1,10,"Ory, K.",86,366,80,304,60,"Ory, K.",G,80,7,71,100,3,0,35,NO,4,0.28600000000000003
548,1,1,70,1,60,14,20,55,1,1,7,"Jeremy, R.",87,329,83,403,61,"Jeremy, R.",T,82,8,70,100,3,0,35,BAL,7,0.5
549,1,1,80,1,70,14,20,70,1,1,7,"Star, L.",94,329,88,403,50,"Star, L.",C,88,8,80,96,0,0,35,BAL,7,0.5
550,1,1,70,1,60,14,20,55,1,1,7,"Steele, R.",87,329,83,403,57,"Steele, R.",G,82,8,70,100,1,0,35,BAL,7,0.5
551,1,15,95,17,100,14,75,75,1,1,7,"Taylor, O.",98,329,40,403,23,"Taylor, O.",RB,40,8,100,70,2,0,50,BAL,7,0.5
552,1,1,70,1,60,14,20,55,1,1,7,"Diggler, D.",87,329,83,403,45,"Diggler, D.",G,82,8,70,100,0,0,35,BAL,7,0.5
553,1,1,70,1,60,14,20,55,1,1,7,"Grey, S.",87,329,83,403,36,"Grey, S.",T,82,8,70,100,6,0,35,BAL,7,0.5
554,1,1,80,1,73,14,81,58,1,1,7,"L'Alto, V.",91,329,50,403,26,"L'Alto, V.",TE,50,8,85,80,0,0,25,BAL,7,0.5
555,2,15,50,15,70,14,40,45,1,1,3,"Milan, C.",63,286,53,446,4,"Milan, C.",RB,50,8,70,80,1,0,20,YKW,11,0.7859999999999999
556,2,1,70,1,65,14,81,50,1,1,3,"Harris Jr., F.",87,286,56,446,9,"Harris Jr., F.",TE,56,8,85,75,1,0,30,YKW,11,0.7859999999999999
557,2,1,70,1,70,14,20,65,1,1,3,"Ones, B.",82,286,77,446,30,"Ones, B.",G,75,8,70,90,5,0,35,YKW,11,0.7859999999999999
558,2,1,70,1,70,14,20,65,1,1,3,"Pooky, S.",82,286,77,446,53,"Pooky, S.",G,75,8,70,90,3,0,35,YKW,11,0.7859999999999999
559,2,1,70,1,70,14,20,65,1,1,3,"Rchon, A.",89,286,84,446,30,"Rchon, A.",T,83,8,70,96,10,0,35,YKW,11,0.7859999999999999
560,2,1,70,1,70,14,20,65,1,1,3,"Amper, T.",82,286,77,446,47,"Amper, T.",C,75,8,70,90,1,0,35,YKW,11,0.7859999999999999
561,2,1,80,1,71,14,88,75,1,1,3,"McPoyal, G.",93,286,36,446,22,"McPoyal, G.",TE,36,8,85,73,0,0,29,YKW,11,0.7859999999999999
562,2,1,70,1,70,14,20,65,1,1,3,"Mushing, M.",89,286,84,446,56,"Mushing, M.",T,83,8,70,96,1,0,35,YKW,11,0.7859999999999999
563,2,15,80,15,80,14,56,51,1,1,3,"Rainey, R.",84,286,20,446,12,"Rainey, R.",RB,25,8,90,85,1,0,20,YKW,11,0.7859999999999999
564,2,15,77,15,71,8,66,50,1,1,3,"Gore, B.",78,286,24,446,1,"Gore, B.",RB,29,8,81,71,0,0,24,YKW,11,0.7859999999999999
565,3,1,60,15,70,14,40,53,1,1,8,"Joyce, S.",68,338,42,240,12,"Joyce, S.",RB,54,8,75,76,1,0,20,COL,6,0.429
566,3,1,45,1,60,14,20,60,1,1,8,"Down, D.",86,338,85,240,52,"Down, D.",T,93,8,40,96,18,0,35,COL,6,0.429
567,3,1,56,1,65,14,80,50,1,1,8,"O'Sullivan, S.",78,338,52,240,34,"O'Sullivan, S.",TE,52,8,73,68,1,0,30,COL,6,0.429
568,3,1,75,1,60,14,20,60,1,1,8,"Knuckler, B.",94,338,93,240,64,"Knuckler, B.",C,93,8,65,95,4,0,35,COL,6,0.429
569,3,1,50,1,60,3,50,55,1,1,8,"Ass, H.",66,338,65,240,1,"Ass, H.",C,65,8,55,71,0,0,35,COL,6,0.429
570,3,1,75,1,60,14,20,60,1,1,8,"Windchesthair, A.",94,338,93,240,64,"Windchesthair, A.",T,93,8,65,95,6,0,35,COL,6,0.429
571,3,1,42,1,41,7,6,47,1,1,8,"Wagner, R.",45,338,36,240,11,"Wagner, R.",G,48,8,22,76,10,0,15,COL,6,0.429
572,3,1,45,1,60,14,20,60,1,1,8,"Vibrations, F.",87,338,85,240,57,"Vibrations, F.",G,93,8,40,96,4,0,35,COL,6,0.429
573,3,15,80,15,70,14,40,30,1,1,8,"Kroetch, D.",77,338,20,240,9,"Kroetch, D.",RB,20,8,98,65,7,0,20,COL,6,0.429
574,3,15,75,15,80,14,71,30,1,1,8,"Grau, M.",80,338,20,240,12,"(R) Grau, M.",RB,20,8,98,50,3,0,20,COL,6,0.429
575,4,1,74,1,70,14,20,55,1,1,9,"Robotman, C.",86,379,81,338,40,"Robotman, C.",T,81,8,71,99,3,0,35,AZ,5,0.35700000000000004
576,4,1,74,1,70,14,20,55,1,1,9,"Robotman, A.",86,379,81,338,70,"Robotman, A.",G,81,8,71,99,2,0,35,AZ,5,0.35700000000000004
577,4,1,70,1,70,14,20,55,1,1,9,"Robotman, D.",79,379,72,338,51,"Robotman, D.",T,72,8,70,94,1,0,35,AZ,5,0.35700000000000004
578,4,15,85,15,79,14,70,30,1,1,9,"Mackworthy, R.",88,379,20,338,18,"Mackworthy, R.",RB,20,8,100,75,2,0,20,AZ,5,0.35700000000000004
579,4,1,45,1,72,14,73,50,1,1,9,"Crindy, B.",74,379,50,338,17,"(R) Crindy, B.",TE,66,8,70,71,0,0,25,AZ,5,0.35700000000000004
580,4,1,70,1,70,14,20,55,1,1,9,"Robotman, B.",79,379,72,338,55,"Robotman, B.",G,72,8,70,94,3,0,35,AZ,5,0.35700000000000004
581,4,1,74,1,70,14,20,55,1,1,9,"Robotman, E.",86,379,81,338,49,"Robotman, E.",C,81,8,71,99,10,0,35,AZ,5,0.35700000000000004
582,4,15,71,15,70,2,42,30,1,1,9,"Wright, O.",73,379,22,338,1,"Wright, O.",RB,22,8,93,63,0,0,22,AZ,5,0.35700000000000004
583,5,15,84,15,90,14,75,52,1,1,4,"Yates, J.",55,289,24,432,27,"Yates, J.",FB,24,8,100,70,6,0,20,OCO,10,0.7140000000000001
584,5,15,58,15,70,14,49,30,1,1,4,"Burnsman, E.",66,289,20,432,4,"Burnsman, E.",RB,20,8,94,40,2,0,20,OCO,10,0.7140000000000001
585,5,1,75,1,70,14,20,55,1,1,4,"Wesson, D.",86,289,80,432,84,"Wesson, D.",T,80,8,71,100,4,0,35,OCO,10,0.7140000000000001
586,5,1,75,1,70,14,20,55,1,1,4,"Remington, J.",86,289,80,432,63,"Remington, J.",C,80,8,71,100,4,0,35,OCO,10,0.7140000000000001
587,5,1,75,1,70,14,20,55,1,1,4,"Ruger, W.",86,289,80,432,45,"Ruger, W.",T,80,8,71,100,16,0,35,OCO,10,0.7140000000000001
588,5,1,70,1,70,14,20,55,1,1,4,"Smith, W.",78,289,71,432,48,"Smith, W.",G,70,8,70,95,3,0,35,OCO,10,0.7140000000000001
589,5,1,70,1,70,14,20,55,1,1,4,"Savage, B.",78,289,71,432,34,"Savage, B.",G,70,8,70,95,3,0,35,OCO,10,0.7140000000000001
590,6,1,55,1,60,14,20,60,1,1,13,"Jahelpme, H.",83,553,84,191,39,"Jahelpme, H.",T,81,8,55,90,12,0,35,SJS,1,0.071
591,6,1,50,1,65,14,70,50,1,1,13,"Tuck Jr., T.",64,553,35,191,15,"Tuck Jr., T.",TE,35,8,60,50,2,0,30,SJS,1,0.071
592,6,15,64,15,65,14,69,50,1,1,13,"Petrakis, A.",82,553,60,191,10,"Petrakis, A.",FB,60,8,72,74,0,0,20,SJS,1,0.071
593,6,1,55,1,60,14,20,60,1,1,13,"Tacktheritrix, J.",83,553,84,191,63,"Tacktheritrix, J.",C,81,8,55,90,1,0,35,SJS,1,0.071
594,6,1,65,1,60,14,20,60,1,1,13,"Probincrux III, D.",88,553,84,191,57,"Probincrux III, D.",G,85,8,65,98,3,0,35,SJS,1,0.071
595,6,1,65,1,60,14,20,60,1,1,13,"McKoutchie, M.",88,553,84,191,47,"McKoutchie, M.",G,85,8,65,98,5,0,35,SJS,1,0.071
596,6,1,74,15,65,14,65,40,1,1,13,"Riddick, D.",71,553,25,191,3,"(R) Riddick, D.",RB,20,8,80,50,1,0,15,SJS,1,0.071
597,6,1,55,1,60,14,20,60,1,1,13,"Rucker, F.",83,553,84,191,43,"Rucker, F.",T,81,8,55,90,11,0,35,SJS,1,0.071
598,6,15,80,15,70,14,47,36,1,1,13,"Diaz, D.",75,553,25,191,19,"Diaz, D.",RB,25,8,80,77,5,0,20,SJS,1,0.071
599,7,15,74,15,73,7,52,34,1,1,7,"Farlane, D.",71,373,24,387,5,"Farlane, D.",RB,24,8,90,44,0,0,24,PHI,7,0.5
600,7,1,80,1,70,14,20,70,1,1,7,"Tyler, J.",94,373,88,387,75,"Tyler, J.",T,88,8,80,96,4,0,35,PHI,7,0.5
601,7,15,70,15,70,14,58,40,1,1,7,"O'Connell, K.",72,373,39,387,11,"O'Connell, K.",RB,33,8,75,74,1,0,21,PHI,7,0.5
602,7,1,80,1,70,14,20,70,1,1,7,"Filmore, M.",94,373,88,387,65,"Filmore, M.",C,88,8,80,96,0,0,35,PHI,7,0.5
603,7,1,80,1,70,14,20,70,1,1,7,"Arthur, C.",94,373,88,387,41,"Arthur, C.",T,88,8,80,96,9,0,35,PHI,7,0.5
604,7,15,90,15,70,14,80,64,1,1,7,"Bush, C.",55,373,25,387,17,"Bush, C.",FB,25,8,90,62,0,0,20,PHI,7,0.5
605,7,1,70,1,70,14,20,60,1,1,7,"Hayes, R.",82,373,77,387,49,"Hayes, R.",G,77,8,70,90,5,0,35,PHI,7,0.5
606,7,1,70,1,70,14,20,60,1,1,7,"Van Buren, M.",82,373,77,387,55,"Van Buren, M.",G,77,8,70,90,1,0,35,PHI,7,0.5
607,8,1,70,1,70,14,20,55,1,1,5,"Ruffins, K.",87,303,80,413,52,"Ruffins, K.",C,83,8,70,100,5,0,35,NO,9,0.643
608,8,1,85,1,95,14,80,75,1,1,5,"DiMirio, P.",96,303,50,413,16,"DiMirio, P.",TE,50,8,90,80,0,0,35,NO,9,0.643
609,8,1,90,1,91,14,75,75,1,1,5,"Smallwood, D.",96,303,40,413,17,"Smallwood, D.",RB,40,8,100,70,4,0,36,NO,9,0.643
610,8,1,70,1,70,14,20,55,1,1,5,"Ory, K.",87,303,80,413,50,"Ory, K.",G,83,8,70,100,3,0,35,NO,9,0.643
611,8,15,70,15,75,8,73,71,1,1,5,"Nuck, B.",80,303,22,413,6,"Nuck, B.",RB,24,8,93,48,1,0,20,NO,9,0.643
612,8,1,70,1,70,14,20,55,1,1,5,"Bolden, B.",87,303,80,413,66,"Bolden, B.",G,83,8,70,100,1,0,35,NO,9,0.643
613,8,1,70,1,70,14,20,55,1,1,5,"Roll, J.",86,303,80,413,45,"Roll, J.",T,83,8,70,100,12,0,35,NO,9,0.643
614,8,15,70,15,70,8,74,49,1,1,5,"O'Sullivan, C.",75,303,33,413,3,"O'Sullivan, C.",RB,28,8,82,52,0,0,24,NO,9,0.643
615,8,1,80,1,80,14,85,80,1,1,5,"Savea, A.",97,303,41,413,30,"Savea, A.",TE,59,8,85,85,0,0,30,NO,9,0.643
616,8,1,70,1,70,14,20,55,1,1,5,"Armstrong, L.",86,303,80,413,54,"Armstrong, L.",T,83,8,70,100,4,0,35,NO,9,0.643
617,1,1,75,1,70,14,20,70,1,1,3,"Jeremy, R.",88,240,81,473,75,"Jeremy, R.",T,81,9,70,97,6,0,35,BAL,11,0.7859999999999999
618,1,15,95,15,97,14,75,75,1,4,3,"Taylor, O.",97,240,40,473,20,"Taylor, O.",RB,28,9,100,70,1,0,28,BAL,11,0.7859999999999999
619,1,1,75,1,70,14,20,70,1,1,3,"Grey, S.",88,240,81,473,32,"Grey, S.",T,81,9,70,97,5,0,35,BAL,11,0.7859999999999999
620,1,1,80,1,80,14,85,73,1,1,3,"L'Alto, V.",97,240,50,473,47,"L'Alto, V.",TE,51,9,85,86,1,0,25,BAL,11,0.7859999999999999
621,1,1,75,1,70,14,20,70,1,1,3,"Star, L.",88,240,81,473,51,"Star, L.",C,81,9,70,97,4,0,35,BAL,11,0.7859999999999999
622,1,1,70,1,60,14,20,55,1,1,3,"Steele, R.",87,240,83,473,54,"Steele, R.",G,82,9,70,100,1,0,35,BAL,11,0.7859999999999999
623,1,1,75,1,70,14,20,70,1,1,3,"Diggler, D.",88,240,81,473,41,"Diggler, D.",G,81,9,70,97,2,0,35,BAL,11,0.7859999999999999
624,2,1,70,1,70,14,20,65,1,1,7,"Mushing, M.",89,316,84,380,70,"Mushing, M.",T,83,9,70,96,2,0,35,YKW,7,0.5
625,2,1,80,1,71,14,88,75,1,1,7,"McPoyal, G.",93,316,36,380,21,"McPoyal, G.",TE,36,9,85,73,1,0,29,YKW,7,0.5
626,2,1,70,1,70,14,20,65,1,1,7,"Pooky, S.",82,316,77,380,52,"Pooky, S.",G,75,9,70,90,2,0,35,YKW,7,0.5
627,2,15,84,15,80,14,60,51,1,1,7,"Rainey, R.",87,316,20,380,11,"Rainey, R.",RB,25,9,90,90,1,0,20,YKW,7,0.5
628,2,1,70,1,70,14,20,65,1,1,7,"Amper, T.",82,316,77,380,38,"Amper, T.",C,75,9,70,90,2,0,35,YKW,7,0.5
629,2,15,77,15,71,14,66,50,1,1,7,"Gore, B.",78,316,24,380,6,"Gore, B.",RB,29,9,81,71,0,0,24,YKW,7,0.5
630,2,1,70,1,70,14,20,65,1,1,7,"Ones, B.",82,316,77,380,42,"Ones, B.",G,75,9,70,90,1,0,35,YKW,7,0.5
631,2,1,70,1,65,14,81,50,1,1,7,"Harris Jr., F.",87,316,56,380,20,"Harris Jr., F.",TE,56,9,85,75,1,0,30,YKW,7,0.5
632,2,1,70,1,70,14,20,65,1,1,7,"Rchon, A.",89,316,84,380,48,"Rchon, A.",T,83,9,70,96,7,0,35,YKW,7,0.5
633,2,15,50,15,70,14,40,45,1,1,7,"Milan, C.",63,316,53,380,7,"Milan, C.",RB,50,9,70,80,0,0,20,YKW,7,0.5
634,3,1,76,1,60,14,20,60,1,1,6,"Knuckler, B.",87,347,82,333,47,"Knuckler, B.",C,82,9,70,98,3,0,35,COL,8,0.5710000000000001
635,3,15,65,15,70,14,40,38,1,1,6,"Cox, J.",70,347,20,333,16,"Cox, J.",RB,25,9,84,76,2,0,50,COL,8,0.5710000000000001
636,3,1,76,1,60,14,20,60,1,1,6,"Bastard, F.",87,347,82,333,40,"Bastard, F.",G,82,9,70,98,1,0,35,COL,8,0.5710000000000001
637,3,15,75,15,80,14,71,30,1,1,6,"Grau, M.",80,347,20,333,2,"Grau, M.",RB,20,9,98,50,2,0,20,COL,8,0.5710000000000001
638,3,1,66,1,65,14,72,55,1,1,6,"Chipmunk, A.",78,347,30,333,16,"(R) Chipmunk, A.",TE,45,9,77,67,0,0,25,COL,8,0.5710000000000001
639,3,1,80,1,60,14,30,70,1,1,6,"Windchesthair, A.",92,347,88,333,60,"Windchesthair, A.",T,82,9,70,100,2,0,35,COL,8,0.5710000000000001
