,teamID,Q,time,totTime,down,distance,side,yard,play,gameID,S,homeTeam,awayTeam,teamPoss,dist2goal,awayScore,homeScore
58,1,2,13:13,2593,4,8,BAL,46,"Punt by Forfeit, N. of 33 yards.",1892,8,BAL,YKW,YKW,46,10,7
59,1,2,13:13,2593,,,,,"Returned by Delacour, A. for 26 yards.",1892,8,BAL,YKW,BAL,,10,7
60,1,2,13:04,2584,1,10,BAL,39,"Rush by Taylor, O. for 1 yds. Tackle by Tuck, J..",1892,8,BAL,YKW,BAL,61,10,7
61,1,2,12:52,2572,2,9,BAL,40,"Pass by Blocksdale, A. to LeClair, A. was dropped! Incomplete.",1892,8,BAL,YKW,BAL,60,10,7
62,1,2,12:45,2565,3,9,BAL,40,"Pass by Blocksdale, A., complete to L'Alto, V. for 4 yds. Tackle by Kane, M..",1892,8,BAL,YKW,BAL,60,10,7
63,2,2,12:10,2530,4,5,BAL,44,"Punt by Turkleton, T. of 56 yards. Touchback.",1892,8,BAL,YKW,BAL,56,10,7
64,2,2,12:05,2525,1,10,YKW,20,"Rush by Akselsen, M. for 7 yds. Tackle by Kyubee, S..",1892,8,BAL,YKW,YKW,80,10,7
65,2,2,11:25,2485,2,3,YKW,27,"Pass by Akselsen, M. to McPoyal, G. falls incomplete.",1892,8,BAL,YKW,YKW,73,10,7
66,2,2,11:19,2479,3,3,YKW,27,"Rush by Harris Jr., F. for 0 yds. Tackle by Fletcher, G..",1892,8,BAL,YKW,YKW,73,10,7
67,1,2,10:44,2444,4,3,YKW,27,"Punt by Forfeit, N. of 73 yards. Touchback.",1892,8,BAL,YKW,YKW,73,10,7
68,1,2,10:41,2441,1,10,BAL,20,"Pass by Blocksdale, A. to LeClair, A. is incomplete. Broken up by Carter, P..",1892,8,BAL,YKW,BAL,80,10,7
69,1,2,10:34,2434,2,10,BAL,20,"Rush by Taylor, O. for 1 yds. Tackle by Maddox, R..",1892,8,BAL,YKW,BAL,80,10,7
70,1,2,10:12,2412,3,9,BAL,21,"Pass by Blocksdale, A. to Willie, T. is incomplete. Broken up by Taylor, C..",1892,8,BAL,YKW,BAL,79,10,7
71,2,2,10:09,2409,4,9,BAL,21,"Punt by Turkleton, T. of 50 yards.",1892,8,BAL,YKW,BAL,79,10,7
72,2,2,10:09,2409,,,,,"Cook, B. returns the punt down the left side.",1892,8,BAL,YKW,YKW,,10,7
73,2,2,10:09,2409,,,,,"Cook, B. makes two tacklers miss.",1892,8,BAL,YKW,YKW,,10,7
74,2,2,10:09,2409,,,,,"Returned by Cook, B. for 71 yards.",1892,8,BAL,YKW,YKW,,10,7
75,2,2,9:59,2399,,,,,TOUCHDOWN! (Forfeit kick NO good),1892,8,BAL,YKW,YKW,,16,7
76,2,2,9:59,2399,,,YKW,30,"Forfeit, N. kicks off.",1892,8,BAL,YKW,YKW,70,16,7
77,1,2,9:59,2399,,,,,The kick sails into the endzone.,1892,8,BAL,YKW,BAL,,16,7
78,1,2,9:59,2399,,,,,"LeClair, A. takes it out of the endzone!",1892,8,BAL,YKW,BAL,,16,7
79,1,2,9:59,2399,,,BAL,16,"Kickoff of 79 yards. Returned by LeClair, A. for 16 yards.",1892,8,BAL,YKW,BAL,84,16,7
80,1,2,9:53,2393,1,10,BAL,16,"Pass by Blocksdale, A., complete to Willie, T. for 8 yds. Tackle by Taylor, C..",1892,8,BAL,YKW,BAL,84,16,7
81,1,2,9:20,2360,2,2,BAL,24,"Pass by Blocksdale, A. to Taylor, O. is incomplete. Broken up by Tweed, B..",1892,8,BAL,YKW,BAL,76,16,7
82,1,2,9:13,2353,3,2,BAL,24,"Pass by Blocksdale, A., complete to L'Alto, V. for 5 yds. Tackle by Ridley, W..",1892,8,BAL,YKW,BAL,76,16,7
83,1,2,8:35,2315,1,10,BAL,29,"Pass by Blocksdale, A., complete to Browning, B. for 8 yds. Tackle by Kane, M..",1892,8,BAL,YKW,BAL,71,16,7
84,1,2,7:53,2273,2,2,BAL,37,"Pass by Blocksdale, A., complete to Willie, T. for 7 yds. Tackle by Lavelle, D..",1892,8,BAL,YKW,BAL,63,16,7
85,1,2,7:13,2233,1,10,BAL,44,"Rush by Taylor, O. for 4 yds. Tackle by Hardrool, C..",1892,8,BAL,YKW,BAL,56,16,7
86,1,2,6:48,2208,2,6,BAL,48,"Rush by Browning, B. for a short gain. Tackle by (R) Skinner, Z..",1892,8,BAL,YKW,BAL,52,16,7
87,1,2,6:36,2196,3,6,BAL,48,"Pass by Blocksdale, A. to Willie, T. was dropped! Incomplete.",1892,8,BAL,YKW,BAL,52,16,7
88,2,2,6:32,2192,4,6,BAL,48,"Punt by Turkleton, T. of 51 yards. No return.",1892,8,BAL,YKW,BAL,52,16,7
89,2,2,6:26,2186,1,10,YKW,1,"Rush by Rainey, R. for 9 yds. Tackle by Roenick, A..",1892,8,BAL,YKW,YKW,99,16,7
90,2,2,5:57,2157,2,1,YKW,9,"Pass by Akselsen, M. to McPoyal, G. was dropped! Incomplete.",1892,8,BAL,YKW,YKW,91,16,7
91,2,2,5:54,2154,3,1,YKW,9,"Pass by Akselsen, M. to Lavelle, D. was dropped! Incomplete.",1892,8,BAL,YKW,YKW,91,16,7
92,1,2,5:51,2151,4,1,YKW,9,"Punt by Forfeit, N. of 43 yards. No return.",1892,8,BAL,YKW,YKW,91,16,7
93,1,2,5:43,2143,1,10,BAL,47,"Pass by Blocksdale, A. to Taylor, O. was dropped! Incomplete.",1892,8,BAL,YKW,BAL,53,16,7
94,1,2,5:39,2139,2,10,BAL,47,"Pass by Blocksdale, A., complete to Willie, T. for 52 yds.",1892,8,BAL,YKW,BAL,53,16,7
95,1,2,4:25,2065,,,,,TOUCHDOWN! (Turkleton kick good),1892,8,BAL,YKW,BAL,,16,14
96,1,2,4:25,2065,,,BAL,30,"Turkleton, T. kicks off.",1892,8,BAL,YKW,BAL,70,16,14
97,2,2,4:25,2065,,,,,The kick sails into the endzone.,1892,8,BAL,YKW,YKW,,16,14
98,2,2,4:25,2065,,,,,"Lavelle, D. takes it out of the endzone!",1892,8,BAL,YKW,YKW,,16,14
99,2,2,4:25,2065,,,,,"Lavelle, D. takes it down the left side.",1892,8,BAL,YKW,YKW,,16,14
100,2,2,4:25,2065,,,,,"Lavelle, D. sheds a tackler.",1892,8,BAL,YKW,YKW,,16,14
101,2,2,4:25,2065,,,,,A 46 yard return.,1892,8,BAL,YKW,YKW,,16,14
102,2,2,4:14,2054,1,10,YKW,46,"Rush by Akselsen, M. for 13 yds. Tackle by Delacour, A..",1892,8,BAL,YKW,YKW,54,16,14
103,2,2,3:28,2008,1,10,BAL,40,"Rush by Rainey, R. for 1 yds. Tackle by Hendrix, K..",1892,8,BAL,YKW,YKW,40,16,14
104,2,2,3:11,1991,2,9,BAL,39,"Pass by Akselsen, M. to Cook, B. is incomplete. Broken up by Turner, D..",1892,8,BAL,YKW,YKW,39,16,14
105,2,2,3:05,1985,3,9,BAL,39,"Pass by Akselsen, M. to Lavelle, D. was dropped! Incomplete.",1892,8,BAL,YKW,YKW,39,16,14
106,2,2,3:02,1982,4,9,BAL,39,"56 yard FG by Forfeit, N. is good.",1892,8,BAL,YKW,YKW,39,19,14
107,1,2,3:02,1982,,,,,"Kickoff by Forfeit, N. deep into the endzone. LeClair, A. kneels for a touchback.",1892,8,BAL,YKW,BAL,,19,14
108,1,2,3:02,1982,1,5,BAL,25,"Wraiths Penalty on Hardrool, C.: Offsides.",1892,8,BAL,YKW,BAL,75,19,14
109,1,2,3:02,1982,1,5,BAL,25,"Rush by Taylor, O. for -2 yds. Tackle by Tuck, J..",1892,8,BAL,YKW,BAL,75,19,14
110,1,2,2:41,1961,2,7,BAL,23,"Pass by Blocksdale, A. to LeClair, A. falls incomplete.",1892,8,BAL,YKW,BAL,77,19,14
111,1,2,2:34,1954,3,7,BAL,23,"Pass by Blocksdale, A., complete to Taylor, O. for 5 yds. Tackle by Ridley, W..",1892,8,BAL,YKW,BAL,77,19,14
112,2,2,1:48,1908,4,2,BAL,28,"Punt by Turkleton, T. of 40 yards.",1892,8,BAL,YKW,BAL,72,19,14
113,2,2,1:48,1908,,,,,"Returned by Cook, B. for -2 yards.",1892,8,BAL,YKW,YKW,,19,14
114,2,2,1:34,1894,1,10,YKW,30,"Rush by Akselsen, M. for a short gain. Tackle by Asipi Jr., A..",1892,8,BAL,YKW,YKW,70,19,14
115,2,2,1:10,1870,2,10,YKW,30,"Rush by Harris Jr., F. for -1 yds. Tackle by Delacour, A..",1892,8,BAL,YKW,YKW,70,19,14
116,2,2,0:44,1844,3,11,YKW,29,"Rush by Akselsen, M. for 4 yds. Tackle by Roenick, A..",1892,8,BAL,YKW,YKW,71,19,14
117,1,2,0:19,1819,4,7,YKW,33,"Punt by Forfeit, N. of 48 yards. No return.",1892,8,BAL,YKW,YKW,67,19,14
118,1,2,0:12,1812,1,10,BAL,19,"Pass by Blocksdale, A. to LeClair, A. is incomplete. Broken up by Carter, P..",1892,8,BAL,YKW,BAL,81,19,14
119,1,2,0:07,1807,2,10,BAL,19,"Pass by Blocksdale, A., complete to LeClair, A. for 42 yds. Tackle by Carter, P..",1892,8,BAL,YKW,BAL,81,19,14
120,2,3,15:00,1800,,,YKW,30,"Forfeit, N. kicks off.",1892,8,BAL,YKW,YKW,70,19,14
121,1,3,15:00,1800,,,BAL,15,"Kickoff of 65 yards. Returned by Willie, T. for 10 yards.",1892,8,BAL,YKW,BAL,85,19,14
122,1,3,14:57,1797,1,17,BAL,8,"Hawks Penalty on Grey, S.: Offensive Pass Interference",1892,8,BAL,YKW,BAL,92,19,14
123,1,3,13:51,1731,1,17,BAL,8,"Pass by Blocksdale, A., complete to L'Alto, V. for 6 yds. Tackle by (R) Pennington, C..",1892,8,BAL,YKW,BAL,92,19,14
124,1,3,13:26,1706,2,11,BAL,14,"Pass by Blocksdale, A., complete to Browning, B. for 18 yds. Tackle by Hardrool, C..",1892,8,BAL,YKW,BAL,86,19,14
125,1,3,12:50,1670,1,10,BAL,32,"Pass by Blocksdale, A. to Browning, B. is incomplete. Broken up by Kane, M..",1892,8,BAL,YKW,BAL,68,19,14
126,1,3,12:46,1666,2,10,BAL,32,"Pass by Blocksdale, A., complete to Browning, B. for 13 yds. Tackle by Hardrool, C..",1892,8,BAL,YKW,BAL,68,19,14
127,1,3,12:01,1621,1,20,BAL,35,"Hawks Penalty on Grey, S.: Illegal use of Hands.",1892,8,BAL,YKW,BAL,65,19,14
128,1,3,10:58,1558,1,20,BAL,35,"Pass by Blocksdale, A., complete to Browning, B. for 36 yds. Tackle by Tweed, B..",1892,8,BAL,YKW,BAL,65,19,14
129,1,3,9:52,1492,1,10,YKW,29,"Pass by Blocksdale, A. to Taylor, O. was dropped! Incomplete.",1892,8,BAL,YKW,BAL,29,19,14
130,1,3,9:47,1487,2,10,YKW,29,"Pass by Blocksdale, A., complete to Taylor, O. for 6 yds. Tackle by Ridley, W..",1892,8,BAL,YKW,BAL,29,19,14
131,1,3,9:08,1448,3,4,YKW,23,"Rush by Taylor, O. for 12 yds. Tackle by Taylor, C..",1892,8,BAL,YKW,BAL,23,19,14
132,1,3,8:28,1408,1,10,YKW,11,"Pass by Blocksdale, A., complete to L'Alto, V. for 11 yds.",1892,8,BAL,YKW,BAL,11,19,14
133,1,3,8:08,1388,,,,,TOUCHDOWN! (Turkleton kick good),1892,8,BAL,YKW,BAL,,19,21
134,1,3,8:08,1388,,,BAL,30,"Turkleton, T. kicks off.",1892,8,BAL,YKW,BAL,70,19,21
135,2,3,8:08,1388,,,YKW,37,"Kickoff of 62 yards. Returned by Kennedy, E. for 29 yards.",1892,8,BAL,YKW,YKW,63,19,21
136,2,3,8:01,1381,1,10,YKW,37,"Rush by Rainey, R. for 5 yds. Tackle by Turner, D..",1892,8,BAL,YKW,YKW,63,19,21
137,2,3,7:36,1356,2,5,YKW,42,"Rush by Akselsen, M. for 0 yds. Tackle by Asipi Jr., A..",1892,8,BAL,YKW,YKW,58,19,21
138,2,3,7:09,1329,3,5,YKW,42,"Pass by Akselsen, M., to McPoyal, G.. INTERCEPTION by Fletcher, G. at the YKW - 47 yard line and returned for 0 yards.",1892,8,BAL,YKW,YKW,58,19,21
139,1,3,6:47,1307,1,10,YKW,47,"Pass by Blocksdale, A., complete to LeClair, A. for 23 yds. Tackle by Hardrool, C..",1892,8,BAL,YKW,BAL,47,19,21
140,1,3,5:54,1254,1,10,YKW,12,"Wraiths Penalty on Kane, M.: Facemask.",1892,8,BAL,YKW,BAL,12,19,21
141,1,3,5:33,1233,1,10,YKW,12,"Rush by Taylor, O. for 5 yds. Tackle by Tweed, B..",1892,8,BAL,YKW,BAL,12,19,21
142,1,3,5:07,1207,2,5,YKW,7,"Pass by Blocksdale, A., complete to Taylor, O. for 7 yds.",1892,8,BAL,YKW,BAL,7,19,21
143,1,3,4:31,1171,,,,,TOUCHDOWN! (Turkleton kick good),1892,8,BAL,YKW,BAL,,19,28
144,1,3,4:31,1171,,,BAL,30,"Turkleton, T. kicks off.",1892,8,BAL,YKW,BAL,70,19,28
145,2,3,4:31,1171,,,,,"Lavelle, D. takes it down the middle.",1892,8,BAL,YKW,YKW,,19,28
146,2,3,4:31,1171,,,,,"Lavelle, D. waits for blockers.",1892,8,BAL,YKW,YKW,,19,28
147,2,3,4:31,1171,,,,,A 49 yard return.,1892,8,BAL,YKW,YKW,,19,28
148,2,3,4:24,1164,1,15,YKW,49,"Wraiths Penalty on Mushing, M.: Too many men on the field.",1892,8,BAL,YKW,YKW,51,19,28
149,2,3,4:24,1164,1,15,YKW,49,"Pass by Akselsen, M., complete to Cook, B. for 16 yds. Tackle by Kyubee, S..",1892,8,BAL,YKW,YKW,51,19,28
150,2,3,3:34,1114,1,10,BAL,35,"Akselsen, M. SACKED by Austin Roenick - LB for -6 yds.",1892,8,BAL,YKW,YKW,35,19,28
151,2,3,3:09,1089,2,16,BAL,41,"Pass by Akselsen, M., complete to Kennedy, E. for 27 yds. Tackle by Valentine, V..",1892,8,BAL,YKW,YKW,41,19,28
152,2,3,2:24,1044,1,20,BAL,24,"Wraiths Penalty on Mushing, M.: Illegal use of Hands.",1892,8,BAL,YKW,YKW,24,19,28
153,2,3,2:17,1037,1,20,BAL,24,"Pass by Akselsen, M., complete to Cook, B. for 24 yds.",1892,8,BAL,YKW,YKW,24,19,28
154,2,3,1:35,995,,,,,TOUCHDOWN! (Forfeit kick good),1892,8,BAL,YKW,YKW,,26,28
155,2,3,1:35,995,,,YKW,30,"Forfeit, N. kicks off.",1892,8,BAL,YKW,YKW,70,26,28
156,1,3,1:35,995,,,BAL,18,"Kickoff of 62 yards. Returned by Willie, T. for 10 yards.",1892,8,BAL,YKW,BAL,82,26,28
157,1,3,1:28,988,1,10,BAL,18,"Pass by Blocksdale, A., complete to LeClair, A. for 6 yds. Tackle by Carter, P..",1892,8,BAL,YKW,BAL,82,26,28
158,1,3,0:55,955,2,4,BAL,24,"Pass by Blocksdale, A., complete to Taylor, O. for 7 yds. Tackle by Tweed, B..",1892,8,BAL,YKW,BAL,76,26,28
159,1,3,0:20,920,1,10,BAL,31,"Pass by Blocksdale, A. to L'Alto, V. is incomplete. Broken up by Tweed, B..",1892,8,BAL,YKW,BAL,69,26,28
160,1,3,0:16,916,2,10,BAL,31,"Pass by Blocksdale, A. to LeClair, A. is incomplete. Broken up by Carter, P..",1892,8,BAL,YKW,BAL,69,26,28
161,1,3,0:13,913,3,10,BAL,31,"Pass by Blocksdale, A., complete to LeClair, A. for 11 yds. Tackle by Carter, P..",1892,8,BAL,YKW,BAL,69,26,28
162,1,4,15:00,900,1,10,BAL,42,"Pass by Blocksdale, A., complete to LeClair, A. for 2 yds. Tackle by Hardrool, C..",1892,8,BAL,YKW,BAL,58,26,28
163,1,4,14:12,852,2,8,BAL,44,"Rush by Taylor, O. for 5 yds. Tackle by Hardrool, C..",1892,8,BAL,YKW,BAL,56,26,28
164,1,4,13:35,815,3,3,BAL,49,"Rush by Taylor, O. for 3 yds. Tackle by Tweed, B..",1892,8,BAL,YKW,BAL,51,26,28
165,1,4,13:15,795,1,10,YKW,48,"Rush by Taylor, O. for 3 yds. Tackle by (R) Skinner, Z..",1892,8,BAL,YKW,BAL,48,26,28
166,1,4,12:51,771,2,7,YKW,45,"Pass by Blocksdale, A. to L'Alto, V. was dropped! Incomplete.",1892,8,BAL,YKW,BAL,45,26,28
167,1,4,12:46,766,3,7,YKW,45,"Pass by Blocksdale, A. to LeClair, A. falls incomplete.",1892,8,BAL,YKW,BAL,45,26,28
168,2,4,12:41,761,4,7,YKW,45,"Punt by Turkleton, T. of 45 yards. Touchback.",1892,8,BAL,YKW,BAL,45,26,28
169,2,4,12:38,758,1,10,YKW,20,"Rush by Rainey, R. for 22 yds. Tackle by Fletcher, G..",1892,8,BAL,YKW,YKW,80,26,28
170,2,4,11:29,689,1,10,YKW,42,"Pass by Akselsen, M., complete to Kennedy, E. for 12 yds. Tackle by Turner, D..",1892,8,BAL,YKW,YKW,58,26,28
171,2,4,10:52,652,1,10,BAL,46,"Pass by Akselsen, M., complete to Harris Jr., F. for 29 yds. Tackle by Delacour, A..",1892,8,BAL,YKW,YKW,46,26,28
172,2,4,9:41,581,1,10,BAL,17,"Rush by Akselsen, M. for 14 yds. Tackle by Kyubee, S..",1892,8,BAL,YKW,YKW,17,26,28
173,2,4,9:00,540,1,3,BAL,3,"Rush by Rainey, R. for 2 yds. Tackle by Broadway, E..",1892,8,BAL,YKW,YKW,3,26,28
174,2,4,8:32,512,2,1,BAL,1,"Rush by Akselsen, M. for a short gain. Tackle by Valentine, V..",1892,8,BAL,YKW,YKW,1,26,28
175,2,4,8:10,490,3,1,BAL,1,Rush by Mat Akselsen for 1 yds.,1892,8,BAL,YKW,YKW,1,26,28
176,2,4,8:00,480,,,,,TOUCHDOWN! (Forfeit kick NO good),1892,8,BAL,YKW,YKW,,32,28
177,2,4,8:00,480,,,YKW,30,"Forfeit, N. kicks off.",1892,8,BAL,YKW,YKW,70,32,28
178,1,4,8:00,480,,,,,The kick sails into the endzone.,1892,8,BAL,YKW,BAL,,32,28
179,1,4,8:00,480,,,,,"Willie, T. takes it out of the endzone!",1892,8,BAL,YKW,BAL,,32,28
180,1,4,8:00,480,,,BAL,8,"Kickoff of 78 yards. Returned by Willie, T. for 8 yards.",1892,8,BAL,YKW,BAL,92,32,28
181,1,4,7:58,478,1,10,BAL,8,"Rush by Blocksdale, A. for -1 yds. Tackle by (R) Skinner, Z..",1892,8,BAL,YKW,BAL,92,32,28
182,1,4,7:31,451,2,11,BAL,7,"Rush by Taylor, O. for 1 yds. Tackle by Tweed, B..",1892,8,BAL,YKW,BAL,93,32,28
183,1,4,7:10,430,3,10,BAL,8,"Pass by Blocksdale, A., complete to L'Alto, V. for 12 yds. Tackle by Kane, M..",1892,8,BAL,YKW,BAL,92,32,28
184,1,4,6:32,392,1,10,BAL,20,"Pass by Blocksdale, A. to Taylor, O. falls incomplete.",1892,8,BAL,YKW,BAL,80,32,28
185,1,4,6:25,385,2,10,BAL,20,"Rush by Blocksdale, A. for 1 yds. Tackle by Tuck, J..",1892,8,BAL,YKW,BAL,80,32,28
186,1,4,5:54,354,3,9,BAL,21,"Pass by Blocksdale, A., complete to Taylor, O. for 12 yds. Tackle by (R) Pennington, C..",1892,8,BAL,YKW,BAL,79,32,28
187,1,4,5:09,309,1,10,BAL,33,"Rush by Taylor, O. for 5 yds. Tackle by Hardrool, C..",1892,8,BAL,YKW,BAL,67,32,28
188,1,4,4:38,278,2,5,BAL,38,"Pass by Blocksdale, A., complete to L'Alto, V. for 4 yds. Tackle by Kane, M..",1892,8,BAL,YKW,BAL,62,32,28
189,1,4,3:57,237,3,1,BAL,42,"Rush by Taylor, O. for a short gain. Tackle by Maddox, R..",1892,8,BAL,YKW,BAL,58,32,28
190,2,4,3:42,222,4,1,BAL,42,"Punt by Turkleton, T. of 40 yards. No return.",1892,8,BAL,YKW,BAL,58,32,28
191,2,4,3:34,214,1,10,YKW,17,"Pass by Akselsen, M., complete to Kennedy, E. for 23 yds. Tackle by Delacour, A..",1892,8,BAL,YKW,YKW,83,32,28
192,2,4,2:47,167,1,10,YKW,40,"Rush by Akselsen, M. for 7 yds. Tackle by Asipi Jr., A.. FUMBLE recovered by Goodson, N. at the YKW - 47 yard line and returned for 0 yards.",1892,8,BAL,YKW,YKW,60,32,28
193,1,4,2:32,152,1,10,YKW,47,"Pass by Blocksdale, A., complete to LeClair, A. for 10 yds. Tackle by Carter, P..",1892,8,BAL,YKW,BAL,47,32,28
194,1,4,2:32,152,1,10,YKW,37,Blocksdale spikes the ball to stop the clock,1892,8,BAL,YKW,BAL,37,32,28
195,1,4,1:59,119,2,5,YKW,32,"Wraiths Penalty on Carter, P.: Offsides.",1892,8,BAL,YKW,BAL,32,32,28
196,1,4,1:59,119,2,5,YKW,32,"Pass by Blocksdale, A., complete to Taylor, O. for 3 yds. Tackle by Tweed, B..",1892,8,BAL,YKW,BAL,32,32,28
197,1,4,1:59,119,3,2,YKW,29,Baltimore Hawks : Timeout,1892,8,BAL,YKW,BAL,29,32,28
198,1,4,1:27,87,3,2,YKW,29,"Pass by Blocksdale, A., complete to Taylor, O. for 2 yds. Tackle by Hardrool, C..",1892,8,BAL,YKW,BAL,29,32,28
199,1,4,1:27,87,1,10,YKW,27,Baltimore Hawks : Timeout,1892,8,BAL,YKW,BAL,27,32,28
200,1,4,1:02,62,1,10,YKW,27,"Pass by Blocksdale, A., complete to L'Alto, V. for 11 yds. Tackle by Taylor, C..",1892,8,BAL,YKW,BAL,27,32,28
201,1,4,1:02,62,1,10,YKW,16,Baltimore Hawks : Timeout,1892,8,BAL,YKW,BAL,16,32,28
202,1,4,0:38,38,1,10,YKW,16,"Pass by Blocksdale, A. to L'Alto, V. is incomplete. Broken up by Ridley, W..",1892,8,BAL,YKW,BAL,16,32,28
203,1,4,0:35,35,2,10,YKW,16,"Pass by Blocksdale, A., complete to Taylor, O. for 10 yds. Tackle by Taylor, C..",1892,8,BAL,YKW,BAL,16,32,28
0,4,1,15:00,3600,,,AZ,30,"Jackson, D. kicks off.",1893,8,AZ,COL,AZ,70,0,0
1,3,1,15:00,3600,,,,,"Bly Jr., A. takes it down the right side.",1893,8,AZ,COL,COL,,0,0
2,3,1,15:00,3600,,,,,"Bly Jr., A. is finally brought down. A 34 yard return.",1893,8,AZ,COL,COL,,0,0
3,3,1,14:52,3592,1,10,COL,40,"Rush by (R) Grau, M. for 5 yds. Tackle by Stone, W..",1893,8,AZ,COL,COL,60,0,0
4,3,1,14:24,3564,2,5,COL,45,"Pass by Applehort, R., complete to Aaron, D. for 11 yds. Tackle by Davis, A..",1893,8,AZ,COL,COL,55,0,0
5,3,1,13:45,3525,1,10,AZ,44,"Pass by Applehort, R. to Miller, H. is incomplete. Broken up by Davis, A..",1893,8,AZ,COL,COL,44,0,0
6,3,1,13:41,3521,2,20,COL,46,"Yeti Penalty on Bastard, F.: Illegal block below the waist.",1893,8,AZ,COL,COL,54,0,0
7,3,1,13:24,3504,2,20,COL,46,"Rush by (R) Grau, M. for 6 yds. Tackle by Dwyer, J..",1893,8,AZ,COL,COL,54,0,0
8,3,1,12:49,3469,3,14,AZ,48,"Pass by Applehort, R. to Wheat, B. is incomplete. Broken up by Floggity, J..",1893,8,AZ,COL,COL,48,0,0
9,4,1,12:46,3466,4,14,AZ,48,"Punt by McCormick, M. of 37 yards.",1893,8,AZ,COL,COL,48,0,0
10,4,1,12:46,3466,,,,,"Returned by Mackworthy, R. for -5 yards.",1893,8,AZ,COL,AZ,,0,0
11,4,1,12:32,3452,1,10,AZ,6,"Rush by Bronko, K. for 18 yds. Tackle by Danger, D..",1893,8,AZ,COL,AZ,94,0,0
12,4,1,11:56,3416,1,10,AZ,24,"Pass by Bronko, K., complete to Mackworthy, R. for 6 yds. Tackle by Anderson, R..",1893,8,AZ,COL,AZ,76,0,0
13,4,1,11:12,3372,2,4,AZ,30,"Rush by Mackworthy, R. for 10 yds. Tackle by Ishigawa, H..",1893,8,AZ,COL,AZ,70,0,0
14,4,1,10:42,3342,1,10,AZ,40,"Pass by Bronko, K., complete to Wachter, J. for 12 yds. Tackle by Bly Jr., A..",1893,8,AZ,COL,AZ,60,0,0
15,4,1,10:13,3313,1,10,COL,48,"Rush by Mackworthy, R. for a short gain. Tackle by Anderson, R..",1893,8,AZ,COL,AZ,48,0,0
16,4,1,9:47,3287,2,10,COL,48,"Pass by Bronko, K., complete to Chess, C. for 6 yds. Tackle by Danger, D..",1893,8,AZ,COL,AZ,48,0,0
17,4,1,9:19,3259,3,4,COL,42,"Pass by Bronko, K., complete to (R) Squanch, V. for 2 yds. Tackle by Bly Jr., A..",1893,8,AZ,COL,AZ,42,0,0
18,4,1,8:46,3226,4,2,COL,40,"Rush by Mackworthy, R. for 5 yds. Tackle by Anderson, R..",1893,8,AZ,COL,AZ,40,0,0
19,4,1,8:24,3204,1,10,COL,35,"Rush by Mackworthy, R. for 6 yds. Tackle by Ishigawa, H..",1893,8,AZ,COL,AZ,35,0,0
20,4,1,7:56,3176,2,4,COL,29,"Rush by Mackworthy, R. for 7 yds. Tackle by Saint, J..",1893,8,AZ,COL,AZ,29,0,0
21,4,1,7:37,3157,1,10,COL,22,"Rush by Mackworthy, R. for 5 yds. Tackle by Danger, D..",1893,8,AZ,COL,AZ,22,0,0
22,4,1,7:10,3130,2,5,COL,17,"Rush by Mackworthy, R. for 5 yds. Tackle by Sandoval, A..",1893,8,AZ,COL,AZ,17,0,0
23,4,1,6:56,3116,1,6,COL,6,"Yeti Penalty on Pierno, N.: Tripping.",1893,8,AZ,COL,AZ,6,0,0
24,4,1,6:51,3111,1,6,COL,6,"Pass by Bronko, K., complete to Chess, C. for 6 yds.",1893,8,AZ,COL,AZ,6,0,0
25,4,1,6:19,3079,,,,,TOUCHDOWN! (Jackson kick good),1893,8,AZ,COL,AZ,,0,7
26,4,1,6:19,3079,,,AZ,30,"Jackson, D. kicks off.",1893,8,AZ,COL,AZ,70,0,7
27,3,1,6:19,3079,,,,,The kick sails into the endzone.,1893,8,AZ,COL,COL,,0,7
28,3,1,6:19,3079,,,,,"Miller, H. takes it out of the endzone!",1893,8,AZ,COL,COL,,0,7
29,3,1,6:19,3079,,,COL,9,"Kickoff of 79 yards. Returned by Miller, H. for 9 yards.",1893,8,AZ,COL,COL,91,0,7
30,3,1,6:15,3075,1,10,COL,9,"Rush by (R) Grau, M. for 1 yds. Tackle by Tiernan, L..",1893,8,AZ,COL,COL,91,0,7
31,3,1,5:56,3056,2,9,COL,10,"Pass by Applehort, R. to (R) Grau, M. was dropped! Incomplete.",1893,8,AZ,COL,COL,90,0,7
32,3,1,5:51,3051,3,9,COL,10,"Pass by Applehort, R. to Aaron, D. was dropped! Incomplete.",1893,8,AZ,COL,COL,90,0,7
33,4,1,5:47,3047,4,9,COL,10,"Punt by McCormick, M. of 68 yards. No return.",1893,8,AZ,COL,COL,90,0,7
34,4,1,5:38,3038,1,10,AZ,21,"Pass by Bronko, K., complete to Mackworthy, R. for 3 yds. Tackle by Anderson, R..",1893,8,AZ,COL,AZ,79,0,7
35,4,1,5:11,3011,2,7,AZ,24,"Pass by Bronko, K., complete to (R) Crindy, B. for 4 yds. Tackle by Bly Jr., A..",1893,8,AZ,COL,AZ,76,0,7
36,4,1,4:39,2979,3,3,AZ,28,"Pass by Bronko, K., complete to (R) Squanch, V. for 6 yds. Tackle by Bly Jr., A..",1893,8,AZ,COL,AZ,72,0,7
37,4,1,4:04,2944,1,10,AZ,34,"Rush by Mackworthy, R. for 9 yds. Tackle by Danger, D..",1893,8,AZ,COL,AZ,66,0,7
